FC_i,MP_i,likelihood
87,14,0.0
88,14,0.0
89,14,0.0
90,14,0.0
91,14,0.0
92,14,0.0
93,14,0.0
94,14,0.0
95,14,0.0
96,14,0.0
97,14,0.0
98,14,0.0
99,14,0.0
-1,15,0.0
0,15,0.0
1,15,0.0
2,15,0.0
3,15,0.0
4,15,0.0
5,15,0.0
6,15,6.106226635438361e-16
7,15,1.2791989689731054e-12
8,15,9.853078353216915e-10
9,15,2.856649842231107e-07
10,15,3.1384590261251955e-05
11,15,0.0013182267897969835
12,15,0.021400233916549105
13,15,0.13590512198327787
14,15,0.3413447460685429
15,15,0.3413447460685429
16,15,0.13590512198327787
17,15,0.021400233916549105
18,15,0.0013182267897969835
19,15,3.1384590261307466e-05
20,15,2.856649841120884e-07
21,15,9.853078353216915e-10
22,15,1.2791989689731054e-12
23,15,6.661338147750939e-16
24,15,0.0
25,15,0.0
26,15,0.0
27,15,0.0
28,15,0.0
29,15,0.0
30,15,0.0
31,15,0.0
32,15,0.0
33,15,0.0
34,15,0.0
35,15,0.0
36,15,0.0
37,15,0.0
38,15,0.0
39,15,0.0
40,15,0.0
41,15,0.0
42,15,0.0
43,15,0.0
44,15,0.0
45,15,0.0
46,15,0.0
47,15,0.0
48,15,0.0
49,15,0.0
50,15,0.0
51,15,0.0
52,15,0.0
53,15,0.0
54,15,0.0
55,15,0.0
56,15,0.0
57,15,0.0
58,15,0.0
59,15,0.0
60,15,0.0
61,15,0.0
62,15,0.0
63,15,0.0
64,15,0.0
65,15,0.0
66,15,0.0
67,15,0.0
68,15,0.0
69,15,0.0
70,15,0.0
71,15,0.0
72,15,0.0
73,15,0.0
74,15,0.0
75,15,0.0
76,15,0.0
77,15,0.0
78,15,0.0
79,15,0.0
80,15,0.0
81,15,0.0
82,15,0.0
83,15,0.0
84,15,0.0
85,15,0.0
86,15,0.0
87,15,0.0
88,15,0.0
89,15,0.0
90,15,0.0
91,15,0.0
92,15,0.0
93,15,0.0
94,15,0.0
95,15,0.0
96,15,0.0
97,15,0.0
98,15,0.0
99,15,0.0
-1,16,0.0
0,16,0.0
1,16,0.0
2,16,0.0
3,16,0.0
4,16,0.0
5,16,0.0
6,16,0.0
7,16,6.106226635438361e-16
8,16,1.2791989689731054e-12
9,16,9.853078353216915e-10
10,16,2.856649842231107e-07
11,16,3.1384590261251955e-05
12,16,0.0013182267897969835
13,16,0.021400233916549105
14,16,0.13590512198327787
15,16,0.3413447460685429
16,16,0.3413447460685429
17,16,0.13590512198327787
18,16,0.021400233916549105
19,16,0.0013182267897969835
20,16,3.1384590261307466e-05
21,16,2.856649841120884e-07
22,16,9.853078353216915e-10
23,16,1.2791989689731054e-12
24,16,6.661338147750939e-16
25,16,0.0
26,16,0.0
27,16,0.0
28,16,0.0
29,16,0.0
30,16,0.0
31,16,0.0
32,16,0.0
33,16,0.0
34,16,0.0
35,16,0.0
36,16,0.0
37,16,0.0
38,16,0.0
39,16,0.0
40,16,0.0
41,16,0.0
42,16,0.0
43,16,0.0
44,16,0.0
45,16,0.0
46,16,0.0
47,16,0.0
48,16,0.0
49,16,0.0
50,16,0.0
51,16,0.0
52,16,0.0
53,16,0.0
54,16,0.0
55,16,0.0
56,16,0.0
57,16,0.0
58,16,0.0
59,16,0.0
60,16,0.0
61,16,0.0
62,16,0.0
63,16,0.0
64,16,0.0
65,16,0.0
66,16,0.0
67,16,0.0
68,16,0.0
69,16,0.0
70,16,0.0
71,16,0.0
72,16,0.0
73,16,0.0
74,16,0.0
75,16,0.0
76,16,0.0
77,16,0.0
78,16,0.0
79,16,0.0
80,16,0.0
81,16,0.0
82,16,0.0
83,16,0.0
84,16,0.0
85,16,0.0
86,16,0.0
87,16,0.0
88,16,0.0
89,16,0.0
90,16,0.0
91,16,0.0
92,16,0.0
93,16,0.0
94,16,0.0
95,16,0.0
96,16,0.0
97,16,0.0
98,16,0.0
99,16,0.0
-1,17,0.0
0,17,0.0
1,17,0.0
2,17,0.0
3,17,0.0
4,17,0.0
5,17,0.0
6,17,0.0
7,17,0.0
8,17,6.106226635438361e-16
9,17,1.2791989689731054e-12
10,17,9.853078353216915e-10
11,17,2.856649842231107e-07
12,17,3.1384590261251955e-05
13,17,0.0013182267897969835
14,17,0.021400233916549105
15,17,0.13590512198327787
16,17,0.3413447460685429
17,17,0.3413447460685429
18,17,0.13590512198327787
19,17,0.021400233916549105
20,17,0.0013182267897969835
21,17,3.1384590261307466e-05
22,17,2.856649841120884e-07
23,17,9.853078353216915e-10
24,17,1.2791989689731054e-12
25,17,6.661338147750939e-16
26,17,0.0
27,17,0.0
28,17,0.0
29,17,0.0
30,17,0.0
31,17,0.0
32,17,0.0
33,17,0.0
34,17,0.0
35,17,0.0
36,17,0.0
37,17,0.0
38,17,0.0
39,17,0.0
40,17,0.0
41,17,0.0
42,17,0.0
43,17,0.0
44,17,0.0
45,17,0.0
46,17,0.0
47,17,0.0
48,17,0.0
49,17,0.0
50,17,0.0
51,17,0.0
52,17,0.0
53,17,0.0
54,17,0.0
55,17,0.0
56,17,0.0
57,17,0.0
58,17,0.0
59,17,0.0
60,17,0.0
61,17,0.0
62,17,0.0
63,17,0.0
64,17,0.0
65,17,0.0
66,17,0.0
67,17,0.0
68,17,0.0
69,17,0.0
70,17,0.0
71,17,0.0
72,17,0.0
73,17,0.0
74,17,0.0
75,17,0.0
76,17,0.0
77,17,0.0
78,17,0.0
79,17,0.0
80,17,0.0
81,17,0.0
82,17,0.0
83,17,0.0
84,17,0.0
85,17,0.0
86,17,0.0
87,17,0.0
88,17,0.0
89,17,0.0
90,17,0.0
91,17,0.0
92,17,0.0
93,17,0.0
94,17,0.0
95,17,0.0
96,17,0.0
97,17,0.0
98,17,0.0
99,17,0.0
-1,18,0.0
0,18,0.0
1,18,0.0
2,18,0.0
3,18,0.0
4,18,0.0
5,18,0.0
6,18,0.0
7,18,0.0
8,18,0.0
9,18,6.106226635438361e-16
10,18,1.2791989689731054e-12
11,18,9.853078353216915e-10
12,18,2.856649842231107e-07
13,18,3.1384590261251955e-05
14,18,0.0013182267897969835
15,18,0.021400233916549105
16,18,0.13590512198327787
17,18,0.3413447460685429
18,18,0.3413447460685429
19,18,0.13590512198327787
20,18,0.021400233916549105
21,18,0.0013182267897969835
22,18,3.1384590261307466e-05
23,18,2.856649841120884e-07
24,18,9.853078353216915e-10
25,18,1.2791989689731054e-12
26,18,6.661338147750939e-16
27,18,0.0
28,18,0.0
29,18,0.0
30,18,0.0
31,18,0.0
32,18,0.0
33,18,0.0
34,18,0.0
35,18,0.0
36,18,0.0
37,18,0.0
38,18,0.0
39,18,0.0
40,18,0.0
41,18,0.0
42,18,0.0
43,18,0.0
44,18,0.0
45,18,0.0
46,18,0.0
47,18,0.0
48,18,0.0
49,18,0.0
50,18,0.0
51,18,0.0
52,18,0.0
53,18,0.0
54,18,0.0
55,18,0.0
56,18,0.0
57,18,0.0
58,18,0.0
59,18,0.0
60,18,0.0
61,18,0.0
62,18,0.0
63,18,0.0
64,18,0.0
65,18,0.0
66,18,0.0
67,18,0.0
68,18,0.0
69,18,0.0
70,18,0.0
71,18,0.0
72,18,0.0
73,18,0.0
74,18,0.0
75,18,0.0
76,18,0.0
77,18,0.0
78,18,0.0
79,18,0.0
80,18,0.0
81,18,0.0
82,18,0.0
83,18,0.0
84,18,0.0
85,18,0.0
86,18,0.0
87,18,0.0
88,18,0.0
89,18,0.0
90,18,0.0
91,18,0.0
92,18,0.0
93,18,0.0
94,18,0.0
95,18,0.0
96,18,0.0
97,18,0.0
98,18,0.0
99,18,0.0
-1,19,0.0
0,19,0.0
1,19,0.0
2,19,0.0
3,19,0.0
4,19,0.0
5,19,0.0
6,19,0.0
7,19,0.0
8,19,0.0
9,19,0.0
10,19,6.106226635438361e-16
11,19,1.2791989689731054e-12
12,19,9.853078353216915e-10
13,19,2.856649842231107e-07
14,19,3.1384590261251955e-05
15,19,0.0013182267897969835
16,19,0.021400233916549105
17,19,0.13590512198327787
18,19,0.3413447460685429
19,19,0.3413447460685429
20,19,0.13590512198327787
21,19,0.021400233916549105
22,19,0.0013182267897969835
23,19,3.1384590261307466e-05
24,19,2.856649841120884e-07
25,19,9.853078353216915e-10
26,19,1.2791989689731054e-12
27,19,6.661338147750939e-16
28,19,0.0
29,19,0.0
30,19,0.0
31,19,0.0
32,19,0.0
33,19,0.0
34,19,0.0
35,19,0.0
36,19,0.0
37,19,0.0
38,19,0.0
39,19,0.0
40,19,0.0
41,19,0.0
42,19,0.0
43,19,0.0
44,19,0.0
45,19,0.0
46,19,0.0
47,19,0.0
48,19,0.0
49,19,0.0
50,19,0.0
51,19,0.0
52,19,0.0
53,19,0.0
54,19,0.0
55,19,0.0
56,19,0.0
57,19,0.0
58,19,0.0
59,19,0.0
60,19,0.0
61,19,0.0
62,19,0.0
63,19,0.0
64,19,0.0
65,19,0.0
66,19,0.0
67,19,0.0
68,19,0.0
69,19,0.0
70,19,0.0
71,19,0.0
72,19,0.0
73,19,0.0
74,19,0.0
75,19,0.0
76,19,0.0
77,19,0.0
78,19,0.0
79,19,0.0
80,19,0.0
81,19,0.0
82,19,0.0
83,19,0.0
84,19,0.0
85,19,0.0
86,19,0.0
87,19,0.0
88,19,0.0
89,19,0.0
90,19,0.0
91,19,0.0
92,19,0.0
93,19,0.0
94,19,0.0
95,19,0.0
96,19,0.0
97,19,0.0
98,19,0.0
99,19,0.0
-1,20,0.0
0,20,0.0
1,20,0.0
2,20,0.0
3,20,0.0
4,20,0.0
5,20,0.0
6,20,0.0
7,20,0.0
8,20,0.0
9,20,0.0
10,20,0.0
11,20,6.106226635438361e-16
12,20,1.2791989689731054e-12
13,20,9.853078353216915e-10
14,20,2.856649842231107e-07
15,20,3.1384590261251955e-05
16,20,0.0013182267897969835
17,20,0.021400233916549105
18,20,0.13590512198327787
19,20,0.3413447460685429
20,20,0.3413447460685429
21,20,0.13590512198327787
22,20,0.021400233916549105
23,20,0.0013182267897969835
24,20,3.1384590261307466e-05
25,20,2.856649841120884e-07
26,20,9.853078353216915e-10
27,20,1.2791989689731054e-12
28,20,6.661338147750939e-16
29,20,0.0
30,20,0.0
31,20,0.0
32,20,0.0
33,20,0.0
34,20,0.0
35,20,0.0
36,20,0.0
37,20,0.0
38,20,0.0
39,20,0.0
40,20,0.0
41,20,0.0
42,20,0.0
43,20,0.0
44,20,0.0
45,20,0.0
46,20,0.0
47,20,0.0
48,20,0.0
49,20,0.0
50,20,0.0
51,20,0.0
52,20,0.0
53,20,0.0
54,20,0.0
55,20,0.0
56,20,0.0
57,20,0.0
58,20,0.0
59,20,0.0
60,20,0.0
61,20,0.0
62,20,0.0
63,20,0.0
64,20,0.0
65,20,0.0
66,20,0.0
67,20,0.0
68,20,0.0
69,20,0.0
70,20,0.0
71,20,0.0
72,20,0.0
73,20,0.0
74,20,0.0
75,20,0.0
76,20,0.0
77,20,0.0
78,20,0.0
79,20,0.0
80,20,0.0
81,20,0.0
82,20,0.0
83,20,0.0
84,20,0.0
85,20,0.0
86,20,0.0
87,20,0.0
88,20,0.0
89,20,0.0
90,20,0.0
91,20,0.0
92,20,0.0
93,20,0.0
94,20,0.0
95,20,0.0
96,20,0.0
97,20,0.0
98,20,0.0
99,20,0.0
-1,21,0.0
0,21,0.0
1,21,0.0
2,21,0.0
3,21,0.0
4,21,0.0
5,21,0.0
6,21,0.0
7,21,0.0
8,21,0.0
9,21,0.0
10,21,0.0
11,21,0.0
12,21,6.106226635438361e-16
13,21,1.2791989689731054e-12
14,21,9.853078353216915e-10
15,21,2.856649842231107e-07
16,21,3.1384590261251955e-05
17,21,0.0013182267897969835
18,21,0.021400233916549105
19,21,0.13590512198327787
20,21,0.3413447460685429
21,21,0.3413447460685429
22,21,0.13590512198327787
23,21,0.021400233916549105
24,21,0.0013182267897969835
25,21,3.1384590261307466e-05
26,21,2.856649841120884e-07
27,21,9.853078353216915e-10
28,21,1.2791989689731054e-12
29,21,6.661338147750939e-16
30,21,0.0
31,21,0.0
32,21,0.0
33,21,0.0
34,21,0.0
35,21,0.0
36,21,0.0
37,21,0.0
38,21,0.0
39,21,0.0
40,21,0.0
41,21,0.0
42,21,0.0
43,21,0.0
44,21,0.0
45,21,0.0
46,21,0.0
47,21,0.0
48,21,0.0
49,21,0.0
50,21,0.0
51,21,0.0
52,21,0.0
53,21,0.0
54,21,0.0
55,21,0.0
56,21,0.0
57,21,0.0
58,21,0.0
59,21,0.0
60,21,0.0
61,21,0.0
62,21,0.0
63,21,0.0
64,21,0.0
65,21,0.0
66,21,0.0
67,21,0.0
68,21,0.0
69,21,0.0
70,21,0.0
71,21,0.0
72,21,0.0
73,21,0.0
74,21,0.0
75,21,0.0
76,21,0.0
77,21,0.0
78,21,0.0
79,21,0.0
80,21,0.0
81,21,0.0
82,21,0.0
83,21,0.0
84,21,0.0
85,21,0.0
86,21,0.0
87,21,0.0
88,21,0.0
89,21,0.0
90,21,0.0
91,21,0.0
92,21,0.0
93,21,0.0
94,21,0.0
95,21,0.0
96,21,0.0
97,21,0.0
98,21,0.0
99,21,0.0
-1,22,0.0
0,22,0.0
1,22,0.0
2,22,0.0
3,22,0.0
4,22,0.0
5,22,0.0
6,22,0.0
7,22,0.0
8,22,0.0
9,22,0.0
10,22,0.0
11,22,0.0
12,22,0.0
13,22,6.106226635438361e-16
14,22,1.2791989689731054e-12
15,22,9.853078353216915e-10
16,22,2.856649842231107e-07
17,22,3.1384590261251955e-05
18,22,0.0013182267897969835
19,22,0.021400233916549105
20,22,0.13590512198327787
21,22,0.3413447460685429
22,22,0.3413447460685429
23,22,0.13590512198327787
24,22,0.021400233916549105
25,22,0.0013182267897969835
26,22,3.1384590261307466e-05
27,22,2.856649841120884e-07
28,22,9.853078353216915e-10
29,22,1.2791989689731054e-12
30,22,6.661338147750939e-16
31,22,0.0
32,22,0.0
33,22,0.0
34,22,0.0
35,22,0.0
36,22,0.0
37,22,0.0
38,22,0.0
39,22,0.0
40,22,0.0
41,22,0.0
42,22,0.0
43,22,0.0
44,22,0.0
45,22,0.0
46,22,0.0
47,22,0.0
48,22,0.0
49,22,0.0
50,22,0.0
51,22,0.0
52,22,0.0
53,22,0.0
54,22,0.0
55,22,0.0
56,22,0.0
57,22,0.0
58,22,0.0
59,22,0.0
60,22,0.0
61,22,0.0
62,22,0.0
63,22,0.0
64,22,0.0
65,22,0.0
66,22,0.0
67,22,0.0
68,22,0.0
69,22,0.0
70,22,0.0
71,22,0.0
72,22,0.0
73,22,0.0
74,22,0.0
75,22,0.0
76,22,0.0
77,22,0.0
78,22,0.0
79,22,0.0
80,22,0.0
81,22,0.0
82,22,0.0
83,22,0.0
84,22,0.0
85,22,0.0
86,22,0.0
87,22,0.0
88,22,0.0
89,22,0.0
90,22,0.0
91,22,0.0
92,22,0.0
93,22,0.0
94,22,0.0
95,22,0.0
96,22,0.0
97,22,0.0
98,22,0.0
99,22,0.0
-1,23,0.0
0,23,0.0
1,23,0.0
2,23,6.106226635438361e-16
3,23,1.4210854715202004e-14
4,23,2.8621549574836536e-13
5,23,4.929945340848008e-12
6,23,7.245748445683375e-11
7,23,9.088991781425193e-10
8,23,9.73100261481008e-09
9,23,8.892667291426903e-08
10,23,6.936838887749985e-07
11,23,4.6192157557300995e-06
12,23,2.6258697925440888e-05
13,23,0.00012743734832443288
14,23,0.0005280293477583076
15,23,0.0018679923925120634
16,23,0.005642405594168232
17,23,0.014552596023583053
18,23,0.032049159751378786
19,23,0.06027037852215028
20,23,0.09678572836168842
21,23,0.13272285980627913
22,23,0.15542174161032418
23,23,0.15542174161032418
24,23,0.13272285980627918
25,23,0.09678572836168842
26,23,0.060270378522150225
27,23,0.032049159751378786
28,23,0.014552596023583053
29,23,0.005642405594168287
30,23,0.0018679923925120079
31,23,0.0005280293477583076
32,23,0.00012743734832443288
33,23,2.6258697925385377e-05
34,23,4.619215755785611e-06
35,23,6.936838887749985e-07
36,23,8.892667291426903e-08
37,23,9.731002559298929e-09
38,23,9.088991781425193e-10
39,23,7.245759547913622e-11
40,23,4.929834318545545e-12
41,23,2.8621549574836536e-13
42,23,1.4210854715202004e-14
43,23,6.661338147750939e-16
44,23,0.0
45,23,0.0
46,23,0.0
47,23,0.0
48,23,0.0
49,23,0.0
50,23,0.0
51,23,0.0
52,23,0.0
53,23,0.0
54,23,0.0
55,23,0.0
56,23,0.0
57,23,0.0
58,23,0.0
59,23,0.0
60,23,0.0
61,23,0.0
62,23,0.0
63,23,0.0
64,23,0.0
65,23,0.0
66,23,0.0
67,23,0.0
68,23,0.0
69,23,0.0
70,23,0.0
71,23,0.0
72,23,0.0
73,23,0.0
74,23,0.0
75,23,0.0
76,23,0.0
77,23,0.0
78,23,0.0
79,23,0.0
80,23,0.0
81,23,0.0
82,23,0.0
83,23,0.0
84,23,0.0
85,23,0.0
86,23,0.0
87,23,0.0
88,23,0.0
89,23,0.0
90,23,0.0
91,23,0.0
92,23,0.0
93,23,0.0
94,23,0.0
95,23,0.0
96,23,0.0
97,23,0.0
98,23,0.0
99,23,0.0
-1,24,0.0
0,24,0.0
1,24,0.0
2,24,0.0
3,24,6.106226635438361e-16
4,24,1.4210854715202004e-14
5,24,2.8621549574836536e-13
6,24,4.929945340848008e-12
7,24,7.245748445683375e-11
8,24,9.088991781425193e-10
9,24,9.73100261481008e-09
10,24,8.892667291426903e-08
11,24,6.936838887749985e-07
12,24,4.6192157557300995e-06
13,24,2.6258697925440888e-05
14,24,0.00012743734832443288
15,24,0.0005280293477583076
16,24,0.0018679923925120634
17,24,0.005642405594168232
18,24,0.014552596023583053
19,24,0.032049159751378786
20,24,0.06027037852215028
21,24,0.09678572836168842
22,24,0.13272285980627913
23,24,0.15542174161032418
24,24,0.15542174161032418
25,24,0.13272285980627918
26,24,0.09678572836168842
27,24,0.060270378522150225
28,24,0.032049159751378786
29,24,0.014552596023583053
30,24,0.005642405594168287
31,24,0.0018679923925120079
32,24,0.0005280293477583076
33,24,0.00012743734832443288
34,24,2.6258697925385377e-05
35,24,4.619215755785611e-06
36,24,6.936838887749985e-07
37,24,8.892667291426903e-08
38,24,9.731002559298929e-09
39,24,9.088991781425193e-10
40,24,7.245759547913622e-11
41,24,4.929834318545545e-12
42,24,2.8621549574836536e-13
43,24,1.4210854715202004e-14
44,24,6.661338147750939e-16
45,24,0.0
46,24,0.0
47,24,0.0
48,24,0.0
49,24,0.0
50,24,0.0
51,24,0.0
52,24,0.0
53,24,0.0
54,24,0.0
55,24,0.0
56,24,0.0
57,24,0.0
58,24,0.0
59,24,0.0
60,24,0.0
61,24,0.0
62,24,0.0
63,24,0.0
64,24,0.0
65,24,0.0
66,24,0.0
67,24,0.0
68,24,0.0
69,24,0.0
70,24,0.0
71,24,0.0
72,24,0.0
73,24,0.0
74,24,0.0
75,24,0.0
76,24,0.0
77,24,0.0
78,24,0.0
79,24,0.0
80,24,0.0
81,24,0.0
82,24,0.0
83,24,0.0
84,24,0.0
85,24,0.0
86,24,0.0
87,24,0.0
88,24,0.0
89,24,0.0
90,24,0.0
91,24,0.0
92,24,0.0
93,24,0.0
94,24,0.0
95,24,0.0
96,24,0.0
97,24,0.0
98,24,0.0
99,24,0.0
-1,25,0.0
0,25,0.0
1,25,0.0
2,25,0.0
3,25,0.0
4,25,6.106226635438361e-16
5,25,1.4210854715202004e-14
6,25,2.8621549574836536e-13
7,25,4.929945340848008e-12
8,25,7.245748445683375e-11
9,25,9.088991781425193e-10
10,25,9.73100261481008e-09
11,25,8.892667291426903e-08
12,25,6.936838887749985e-07
13,25,4.6192157557300995e-06
14,25,2.6258697925440888e-05
15,25,0.00012743734832443288
16,25,0.0005280293477583076
17,25,0.0018679923925120634
18,25,0.005642405594168232
19,25,0.014552596023583053
20,25,0.032049159751378786
21,25,0.06027037852215028
22,25,0.09678572836168842
23,25,0.13272285980627913
24,25,0.15542174161032418
25,25,0.15542174161032418
26,25,0.13272285980627918
27,25,0.09678572836168842
28,25,0.060270378522150225
29,25,0.032049159751378786
30,25,0.014552596023583053
31,25,0.005642405594168287
32,25,0.0018679923925120079
33,25,0.0005280293477583076
34,25,0.00012743734832443288
35,25,2.6258697925385377e-05
36,25,4.619215755785611e-06
37,25,6.936838887749985e-07
38,25,8.892667291426903e-08
39,25,9.731002559298929e-09
40,25,9.088991781425193e-10
41,25,7.245759547913622e-11
42,25,4.929834318545545e-12
43,25,2.8621549574836536e-13
44,25,1.4210854715202004e-14
45,25,6.661338147750939e-16
46,25,0.0
47,25,0.0
48,25,0.0
49,25,0.0
50,25,0.0
51,25,0.0
52,25,0.0
53,25,0.0
54,25,0.0
55,25,0.0
56,25,0.0
57,25,0.0
58,25,0.0
59,25,0.0
60,25,0.0
61,25,0.0
62,25,0.0
63,25,0.0
64,25,0.0
65,25,0.0
66,25,0.0
67,25,0.0
68,25,0.0
69,25,0.0
70,25,0.0
71,25,0.0
72,25,0.0
73,25,0.0
74,25,0.0
75,25,0.0
76,25,0.0
77,25,0.0
78,25,0.0
79,25,0.0
80,25,0.0
81,25,0.0
82,25,0.0
83,25,0.0
84,25,0.0
85,25,0.0
86,25,0.0
87,25,0.0
88,25,0.0
89,25,0.0
90,25,0.0
91,25,0.0
92,25,0.0
93,25,0.0
94,25,0.0
95,25,0.0
96,25,0.0
97,25,0.0
98,25,0.0
99,25,0.0
-1,26,0.0
0,26,0.0
1,26,0.0
2,26,0.0
3,26,0.0
4,26,0.0
5,26,6.106226635438361e-16
6,26,1.4210854715202004e-14
7,26,2.8621549574836536e-13
8,26,4.929945340848008e-12
9,26,7.245748445683375e-11
10,26,9.088991781425193e-10
11,26,9.73100261481008e-09
12,26,8.892667291426903e-08
13,26,6.936838887749985e-07
14,26,4.6192157557300995e-06
15,26,2.6258697925440888e-05
16,26,0.00012743734832443288
17,26,0.0005280293477583076
18,26,0.0018679923925120634
19,26,0.005642405594168232
20,26,0.014552596023583053
21,26,0.032049159751378786
22,26,0.06027037852215028
23,26,0.09678572836168842
24,26,0.13272285980627913
25,26,0.15542174161032418
26,26,0.15542174161032418
27,26,0.13272285980627918
28,26,0.09678572836168842
29,26,0.060270378522150225
30,26,0.032049159751378786
31,26,0.014552596023583053
32,26,0.005642405594168287
33,26,0.0018679923925120079
34,26,0.0005280293477583076
35,26,0.00012743734832443288
36,26,2.6258697925385377e-05
37,26,4.619215755785611e-06
38,26,6.936838887749985e-07
39,26,8.892667291426903e-08
40,26,9.731002559298929e-09
41,26,9.088991781425193e-10
42,26,7.245759547913622e-11
43,26,4.929834318545545e-12
44,26,2.8621549574836536e-13
45,26,1.4210854715202004e-14
46,26,6.661338147750939e-16
47,26,0.0
48,26,0.0
49,26,0.0
50,26,0.0
51,26,0.0
52,26,0.0
53,26,0.0
54,26,0.0
55,26,0.0
56,26,0.0
57,26,0.0
58,26,0.0
59,26,0.0
60,26,0.0
61,26,0.0
62,26,0.0
63,26,0.0
64,26,0.0
65,26,0.0
66,26,0.0
67,26,0.0
68,26,0.0
69,26,0.0
70,26,0.0
71,26,0.0
72,26,0.0
73,26,0.0
74,26,0.0
75,26,0.0
76,26,0.0
77,26,0.0
78,26,0.0
79,26,0.0
80,26,0.0
81,26,0.0
82,26,0.0
83,26,0.0
84,26,0.0
85,26,0.0
86,26,0.0
87,26,0.0
88,26,0.0
89,26,0.0
90,26,0.0
91,26,0.0
92,26,0.0
93,26,0.0
94,26,0.0
95,26,0.0
96,26,0.0
97,26,0.0
98,26,0.0
99,26,0.0
-1,27,2.2602858493978317e-08
0,27,6.632381537337037e-08
1,27,1.8700731069829932e-07
2,27,5.06676585511319e-07
3,27,1.3191265646853028e-06
4,27,3.300089240551659e-06
5,27,7.933205193248548e-06
6,27,1.8325493013622306e-05
7,27,4.067680252797848e-05
8,27,8.67605471622757e-05
9,27,0.00017782067742511153
10,27,0.0003502086759923983
11,27,0.0006627601008174342
12,27,0.0012052323117150063
13,27,0.002106057715862672
14,27,0.003536347938778552
15,27,0.005705911650056058
16,27,0.008846684529495758
17,27,0.013180187306006463
18,27,0.01886897278886209
19,27,0.025957367812413503
20,27,0.03431301135569
21,27,0.04358558417688123
22,27,0.053200145222116975
23,27,0.06239771983543005
24,27,0.07032514139331832
25,27,0.07616203298749466
26,27,0.07925971028857609
27,27,0.07925971028857609
28,27,0.07616203298749466
29,27,0.07032514139331832
30,27,0.062397719835430104
31,27,0.05320014522211692
32,27,0.043585584176881284
33,27,0.03431301135568995
34,27,0.025957367812413503
35,27,0.018868972788862036
36,27,0.013180187306006518
37,27,0.008846684529495758
38,27,0.005705911650056058
39,27,0.003536347938778552
40,27,0.0021060577158627273
41,27,0.0012052323117149508
42,27,0.0006627601008174342
43,27,0.0003502086759923983
44,27,0.00017782067742511153
45,27,8.676054716233121e-05
46,27,4.067680252792297e-05
47,27,1.8325493013622306e-05
48,27,7.933205193193037e-06
49,27,3.30008924060717e-06
50,27,1.3191265646853028e-06
51,27,5.066765855668301e-07
52,27,1.8700731064278817e-07
53,27,6.632381537337037e-08
54,27,2.2602858493978317e-08
55,27,7.4018444389856765e-09
56,27,2.329158224606152e-09
57,27,7.042719816205109e-10
58,27,2.0462720626321748e-10
59,27,5.713063416958127e-11
60,27,1.5326962086125772e-11
61,27,3.951061742381868e-12
62,27,9.78772628999622e-13
63,27,2.3292479306275036e-13
64,27,5.329070575315546e-14
65,27,1.1768364187155165e-14
66,27,2.4424906803529587e-15
67,27,5.551115182620361e-16
68,27,1.1102230365240721e-16
69,27,0.0
70,27,0.0
71,27,0.0
72,27,0.0
73,27,0.0
74,27,0.0
75,27,0.0
76,27,0.0
77,27,0.0
78,27,0.0
79,27,0.0
80,27,0.0
81,27,0.0
82,27,0.0
83,27,0.0
84,27,0.0
85,27,0.0
86,27,0.0
87,27,0.0
88,27,0.0
89,27,0.0
90,27,0.0
91,27,0.0
92,27,0.0
93,27,0.0
94,27,0.0
95,27,0.0
96,27,0.0
97,27,0.0
98,27,0.0
99,27,0.0
-1,28,7.401844328687224e-09
0,28,2.2602858326675476e-08
1,28,6.632381488245181e-08
2,28,1.8700730931410032e-07
3,28,5.066765817609777e-07
4,28,1.3191265549213332e-06
5,28,3.300089216124912e-06
6,28,7.9332051345282e-06
7,28,1.832549287797986e-05
8,28,4.067680222689512e-05
9,28,8.676054652008762e-05
10,28,0.00017782067610891053
11,28,0.00035020867340020817
12,28,0.0006627600959117872
13,28,0.0012052323027940644
14,28,0.0021060577002739605
15,28,0.0035363479126030543
16,28,0.005705911607821788
17,28,0.008846684464013975
18,28,0.013180187208448766
19,28,0.01886897264919689
20,28,0.025957367620281106
21,28,0.034313011101710436
22,28,0.04358558385426752
23,28,0.05320014482833778
24,28,0.06239771937357184
25,28,0.07032514087278256
26,28,0.07616203242375515
27,28,0.07925970970190804
28,28,0.07925970970190804
29,28,0.07616203242375515
30,28,0.07032514087278256
31,28,0.06239771937357189
32,28,0.05320014482833772
33,28,0.04358558385426758
34,28,0.03431301110171038
35,28,0.025957367620281106
36,28,0.018868972649196833
37,28,0.013180187208448822
38,28,0.008846684464013975
39,28,0.005705911607821788
40,28,0.0035363479126030543
41,28,0.002106057700274016
42,28,0.001205232302794009
43,28,0.0006627600959117872
44,28,0.00035020867340020817
45,28,0.00017782067610891053
46,28,8.676054652014314e-05
47,28,4.0676802226839606e-05
48,28,1.832549287797986e-05
49,28,7.933205134472688e-06
50,28,3.3000892161804233e-06
51,28,1.3191265549213332e-06
52,28,5.066765818164889e-07
53,28,1.8700730925858916e-07
54,28,6.632381488245181e-08
55,28,2.2602858326675476e-08
56,28,7.401844384198375e-09
57,28,2.3291582073660856e-09
58,28,7.042719764075993e-10
59,28,2.0462720474859875e-10
60,28,5.713063374670921e-11
61,28,1.5326961972677986e-11
62,28,3.951061713136724e-12
63,28,9.787726217548994e-13
